Id,Action
1,0.984862327576
2,0.303933173418
3,0.592305183411
4,0.669530570507
5,0.611583769321
6,0.479217708111
7,0.476266682148
8,0.801049292088
9,0.385092258453
10,0.422405064106
11,0.375946253538
12,0.314637124538
13,0.322732061148
14,0.425440758467
15,0.190389588475
16,0.372798323631
17,0.377410829067
18,0.257680177689
19,0.707779228687
20,0.759360671043
21,0.892772078514
22,0.921885609627
23,0.39517301321
24,0.373824477196
25,0.520558834076
26,0.538642406464
27,0.296460449696
28,0.398258268833
29,0.517756402493
30,0.203753098845
31,0.685821950436
32,0.492695510387
33,0.845628201962
34,0.409901976585
35,0.516839206219
36,0.546251833439
37,0.580406665802
38,0.830128252506
39,0.295156538486
40,0.333041101694
41,0.289459586143
42,0.399866074324
43,0.374994009733
44,0.557872474194
45,0.446455985308
46,0.665483474731
47,0.624850332737
48,0.664807140827
49,0.78549695015
50,0.69923055172
51,0.224229097366
52,0.505536317825
53,0.804392814636
54,0.627713263035
55,0.109895586967
56,0.47331482172
57,0.518452227116
58,0.757456362247
59,0.451232194901
60,0.526029765606
61,0.892293572426
62,0.738776504993
63,0.344812780619
64,0.608578026295
65,0.631587922573
66,0.558802783489
67,0.34631216526
68,0.475485533476
69,0.25482198596
70,0.162674024701
71,0.321408808231
72,0.265371322632
73,0.618851006031
74,0.509144842625
75,0.503572106361
76,0.893491148949
77,0.565135478973
78,0.210228919983
79,0.301561832428
80,0.661573052406
81,0.779317677021
82,0.422540307045
83,0.667314648628
84,0.789187729359
85,0.558568835258
86,0.412887454033
87,0.484380334616
88,0.477526128292
89,0.554216742516
90,0.147648394108
91,0.404905468225
92,0.461123138666
93,0.721918523312
94,0.244070261717
95,0.789279818535
96,0.64816224575
97,0.0451419912279
98,0.359856933355
99,0.44044610858
100,0.453910917044
101,0.540409088135
102,0.131457105279
103,0.455516010523
104,0.214377477765
105,0.0800820738077
106,0.738315284252
107,0.366064816713
108,0.445734709501
109,0.578671872616
110,0.428365141153
111,0.323522895575
112,0.736839950085
113,0.307233095169
114,0.597452998161
115,0.531571745872
116,0.494759738445
117,0.445848733187
118,0.564797282219
119,0.747342646122
120,0.706287741661
121,0.287626206875
122,0.489398747683
123,0.46564656496
124,0.545140028
125,0.605952203274
126,0.631801366806
127,0.338182210922
128,0.143400505185
129,0.339004248381
130,0.411928355694
131,0.653914928436
132,0.587796986103
133,0.668352901936
134,0.294929862022
135,0.849054455757
136,0.229619443417
137,0.644048988819
138,0.485965430737
139,0.217875555158
140,0.557779371738
141,0.733149707317
142,0.618960618973
143,0.61010569334
144,0.286742120981
145,0.750258803368
146,0.257134377956
147,0.371712476015
148,0.517557144165
149,0.687108635902
150,0.782965362072
151,0.268572539091
152,0.176019206643
153,0.325313717127
154,0.203025385737
155,0.451953411102
156,0.284170001745
157,0.386438816786
158,0.392953902483
159,0.340549439192
160,0.41056522727
161,0.277224242687
162,0.77839499712
163,0.552902817726
164,0.753311693668
165,0.707275927067
166,0.513243257999
167,0.343685388565
168,0.31104812026
169,0.721914172173
170,0.731524467468
171,0.264924764633
172,0.492837697268
173,0.336723774672
174,0.806777536869
175,0.662991762161
176,0.575493872166
177,0.414196044207
178,0.646958529949
179,0.78590875864
180,0.687970101833
181,0.126040846109
182,0.413090527058
183,0.16748636961
184,0.20158778131
185,0.489550203085
186,0.327696025372
187,0.727342605591
188,0.411871165037
189,0.0222311224788
190,0.688430249691
191,0.904777646065
192,0.29285210371
193,0.641385316849
194,0.330603450537
195,0.295427918434
196,0.862788677216
197,0.500471293926
198,0.401009202003
199,0.221140235662
200,0.0977049097419
201,0.299193769693
202,0.584741950035
203,0.536535382271
204,0.104926675558
205,0.536983013153
206,0.359395682812
207,0.680000543594
208,0.696666181087
209,0.197967410088
210,0.21854031086
211,0.428286552429
212,0.680850923061
213,0.777178883553
214,0.654744148254
215,0.39722302556
216,0.36324301362
217,0.496380716562
218,0.619996607304
219,0.552729249001
220,0.870612561703
221,0.214721471071
222,0.597808480263
223,0.481848359108
224,0.32228204608
225,0.687869131565
226,0.443170517683
227,0.485485047102
228,0.632869422436
229,0.269089698792
230,0.578481853008
231,0.635784983635
232,0.324889540672
233,0.684139251709
234,0.117904111743
235,0.370036512613
236,0.383838862181
237,0.610926389694
238,0.577980160713
239,0.11296787858
240,0.845343410969
241,0.372257947922
242,0.120310664177
243,0.0383295156062
244,0.558857560158
245,0.443545997143
246,0.64984536171
247,0.399145275354
248,0.68893134594
249,0.571740090847
250,0.3755838871
251,0.581802070141
252,0.1730209589
253,0.361540585756
254,0.536349356174
255,0.594562292099
256,0.196493402123
257,0.744880020618
258,0.118295438588
259,0.638323426247
260,0.724192321301
261,0.291003108025
262,0.407276034355
263,0.522755086422
264,0.710572183132
265,0.435483008623
266,0.392603427172
267,0.805906653404
268,0.701511323452
269,0.320726364851
270,0.358874768019
271,0.621565639973
272,0.60570526123
273,0.596874415874
274,0.182280644774
275,0.389246463776
276,0.0933341905475
277,0.493447631598
278,0.506065487862
279,0.398540347815
280,0.702336609364
281,0.713208138943
282,0.308116286993
283,0.331235826015
284,0.430241763592
285,0.63948059082
286,0.257784307003
287,0.855435729027
288,0.342620849609
289,0.506187796593
290,0.714094638824
291,0.189104869962
292,0.317731082439
293,0.363417446613
294,0.533696353436
295,0.658303618431
296,0.014374544844
297,0.0916136652231
298,0.302146404982
299,0.382737219334
300,0.188575565815
301,0.115479111671
302,0.744553267956
303,0.0539700873196
304,0.222104310989
305,0.174425557256
306,0.644971311092
307,0.633657932281
308,0.69243657589
309,0.618826746941
310,0.719857156277
311,0.410025030375
312,0.259310156107
313,0.678392291069
314,0.682686924934
315,0.709452152252
316,0.533461272717
317,0.383356153965
318,0.573883414268
319,0.461454212666
320,0.54818469286
321,0.64728718996
322,0.00524986395612
323,0.888597369194
324,0.498501867056
325,0.701444387436
326,0.325351953506
327,0.735902309418
328,0.67591714859
329,0.294653117657
330,0.716740310192
331,0.441441178322
332,0.464906692505
333,0.718007385731
334,0.367821186781
335,0.402516573668
336,0.708372116089
337,0.517357826233
338,0.360116302967
339,0.280646026134
340,0.533039391041
341,0.675638198853
342,0.254041969776
343,0.313558489084
344,0.656409740448
345,0.730719923973
346,0.379818856716
347,0.294578433037
348,0.657569348812
349,0.607213675976
350,0.226303905249
351,0.447381556034
352,0.836597025394
353,0.376782059669
354,0.5131098032
355,0.527789831161
356,0.420825660229
357,0.647689461708
358,0.656082332134
359,0.632177948952
360,0.0730379745364
361,0.571840703487
362,0.67858594656
363,0.679256439209
364,0.103317007422
365,0.573746204376
366,0.264057517052
367,0.774324119091
368,0.577832639217
369,0.307036370039
370,0.675387263298
371,0.408054530621
372,0.523757457733
373,0.135419547558
374,0.0263672992587
375,0.622568488121
376,0.654780626297
377,0.175916805863
378,0.490080326796
379,0.674676001072
380,0.389732897282
381,0.190758660436
382,0.595299839973
383,0.761164963245
384,0.649052739143
385,0.374137997627
386,0.32167506218
387,0.120231203735
388,0.269804924726
389,0.750205397606
390,0.344582915306
391,0.529820263386
392,0.751487731934
393,0.353267282248
394,0.66636967659
395,0.484213143587
396,0.728436648846
397,0.668850779533
398,0.603933811188
399,0.468218058348
400,0.321598261595
401,0.505150973797
402,0.591121435165
403,0.600861310959
404,0.246921300888
405,0.725779831409
