Id,Action
1,0.884802401066
2,0.96235203743
3,0.988226473331
4,0.992214024067
5,0.998498797417
6,0.994080245495
7,0.990456879139
8,0.999619603157
9,0.722092926502
10,0.993824481964
11,0.984210371971
12,0.983067810535
13,0.985225975513
14,0.965099275112
15,0.971938550472
16,0.815410912037
17,0.874559104443
18,0.940443575382
19,0.991809427738
20,0.993999481201
21,0.998795390129
22,0.991206347942
23,0.97290956974
24,0.988915681839
25,0.992931008339
26,0.967027187347
27,0.986780822277
28,0.990815281868
29,0.986900627613
30,0.927809298038
31,0.989223241806
32,0.986838042736
33,0.991916835308
34,0.994229793549
35,0.992114841938
36,0.978605210781
37,0.993079721928
38,0.999766528606
39,0.975591957569
40,0.967873692513
41,0.988976657391
42,0.986364066601
43,0.99523049593
44,0.992719650269
45,0.986888766289
46,0.979158759117
47,0.997053980827
48,0.983483672142
49,0.99977761507
50,0.990590333939
51,0.985972523689
52,0.992270946503
53,0.99282348156
54,0.994000852108
55,0.984048366547
56,0.98469465971
57,0.979155898094
58,0.998664855957
59,0.991596162319
60,0.981236100197
61,0.992254495621
62,0.998478710651
63,0.99046587944
64,0.992546617985
65,0.999315977097
66,0.997037649155
67,0.933626115322
68,0.996491968632
69,0.967354595661
70,0.942810475826
71,0.980624258518
72,0.990836381912
73,0.990971565247
74,0.997856199741
75,0.985675692558
76,0.998770415783
77,0.996546804905
78,0.950277090073
79,0.432095468044
80,0.998130381107
81,0.998415231705
82,0.994922220707
83,0.993761241436
84,0.997900485992
85,0.984806239605
86,0.977665185928
87,0.986551403999
88,0.99260956049
89,0.992229282856
90,0.933566629887
91,0.969528496265
92,0.816057682037
93,0.996031820774
94,0.988983571529
95,0.992568552494
96,0.987667858601
97,0.43336686492
98,0.996709823608
99,0.992088913918
100,0.992977201939
101,0.976821243763
102,0.615144014359
103,0.989718556404
104,0.993189454079
105,0.258282631636
106,0.996227025986
107,0.998046398163
108,0.973722755909
109,0.989475607872
110,0.987518727779
111,0.872889697552
112,0.994945108891
113,0.979623258114
114,0.994627654552
115,0.980720221996
116,0.98565107584
117,0.988578081131
118,0.989259243011
119,0.997566580772
120,0.985598504543
121,0.992409467697
122,0.986883580685
123,0.978581726551
124,0.993643164635
125,0.992786824703
126,0.930136799812
127,0.939812541008
128,0.977357327938
129,0.946569085121
130,0.995173990726
131,0.99699151516
132,0.994450986385
133,0.972320556641
134,0.905358076096
135,0.996623158455
136,0.967116415501
137,0.996695995331
138,0.969019293785
139,0.913631081581
140,0.995131850243
141,0.999134838581
142,0.979413628578
143,0.994938731194
144,0.995639801025
145,0.994481563568
146,0.884818911552
147,0.959930717945
148,0.93722319603
149,0.994273006916
150,0.986326813698
151,0.991012990475
152,0.936172544956
153,0.992112874985
154,0.94547110796
155,0.985584139824
156,0.976407766342
157,0.994170844555
158,0.979829013348
159,0.687608897686
160,0.974096357822
161,0.885858595371
162,0.995037853718
163,0.998084425926
164,0.966408252716
165,0.989722430706
166,0.99899750948
167,0.972427606583
168,0.979229748249
169,0.990680515766
170,0.994984149933
171,0.991012990475
172,0.992654204369
173,0.979663431644
174,0.989443957806
175,0.98570650816
176,0.998289763927
177,0.839854419231
178,0.987253129482
179,0.999518036842
180,0.973740279675
181,0.134063839912
182,0.992524802685
183,0.981994450092
184,0.935033679008
185,0.989282131195
186,0.987333774567
187,0.986932456493
188,0.987367510796
189,0.625566065311
190,0.990560591221
191,0.998162567616
192,0.987667858601
193,0.995883405209
194,0.992405235767
195,0.99182510376
196,0.996304154396
197,0.987040996552
198,0.973308384418
199,0.98925948143
200,0.598718285561
201,0.979876577854
202,0.988348424435
203,0.972093164921
204,0.991033613682
205,0.995757043362
206,0.995047867298
207,0.995400607586
208,0.973155617714
209,0.792467951775
210,0.747408628464
211,0.986532151699
212,0.993238925934
213,0.998574018478
214,0.979120016098
215,0.982519507408
216,0.890966594219
217,0.984778225422
218,0.990327060223
219,0.994490861893
220,0.994234979153
221,0.684153139591
222,0.998771965504
223,0.991419672966
224,0.971727311611
225,0.988209962845
226,0.618680536747
227,0.947641074657
228,0.989876568317
229,0.998383641243
230,0.991722047329
231,0.980131566525
232,0.924382865429
233,0.971176147461
234,0.143447250128
235,0.942983865738
236,0.96758711338
237,0.989911258221
238,0.980450034142
239,0.950271248817
240,0.997493743896
241,0.981252074242
242,0.84346139431
243,0.278248935938
244,0.990573108196
245,0.996140182018
246,0.999238491058
247,0.988801598549
248,0.985102891922
249,0.99448543787
250,0.997627198696
251,0.996863603592
252,0.980395972729
253,0.996036708355
254,0.99596452713
255,0.99763584137
256,0.981133401394
257,0.989332199097
258,0.93181681633
259,0.988155722618
260,0.99849820137
261,0.993518650532
262,0.987041711807
263,0.992165803909
264,0.996708035469
265,0.996790111065
266,0.970923841
267,0.993611872196
268,0.994161427021
269,0.99448543787
270,0.994157314301
271,0.994772970676
272,0.958537578583
273,0.996175646782
274,0.28837364912
275,0.990560591221
276,0.614739656448
277,0.997916042805
278,0.998054027557
279,0.990488529205
280,0.976227641106
281,0.998881161213
282,0.998154222965
283,0.956066429615
284,0.971421897411
285,0.990441977978
286,0.978383719921
287,0.999735295773
288,0.995349884033
289,0.99009513855
290,0.996366143227
291,0.782473146915
292,0.972471237183
293,0.989695310593
294,0.975028157234
295,0.992438912392
296,0.154914304614
297,0.544920086861
298,0.991715848446
299,0.830482661724
300,0.995108187199
301,0.783118665218
302,0.991807758808
303,0.7876111269
304,0.943169474602
305,0.994498312473
306,0.98984760046
307,0.979120016098
308,0.999068319798
309,0.96619540453
310,0.994787693024
311,0.999110758305
312,0.996916055679
313,0.993651986122
314,0.995175361633
315,0.996353745461
316,0.992212951183
317,0.964665532112
318,0.997452795506
319,0.905891239643
320,0.999074578285
321,0.994668662548
322,0.16665917635
323,0.998514592648
324,0.997074604034
325,0.986015677452
326,0.707888185978
327,0.998244047165
328,0.998231470585
329,0.992223858833
330,0.994771778584
331,0.986532390118
332,0.986592710018
333,0.992596507072
334,0.972342967987
335,0.994434535503
336,0.977861940861
337,0.996306180954
338,0.978467822075
339,0.975639641285
340,0.985225975513
341,0.994693696499
342,0.992927491665
343,0.95276248455
344,0.9949670434
345,0.997989416122
346,0.991733193398
347,0.979685366154
348,0.977840721607
349,0.997707605362
350,0.846649110317
351,0.986603140831
352,0.999152541161
353,0.983390271664
354,0.838582992554
355,0.98862272501
356,0.99612891674
357,0.975720405579
358,0.982139527798
359,0.991111338139
360,0.46374309063
361,0.989110171795
362,0.993235170841
363,0.988065719604
364,0.892467856407
365,0.993901729584
366,0.992235124111
367,0.980112195015
368,0.996004998684
369,0.96533036232
370,0.994973301888
371,0.986264526844
372,0.984516680241
373,0.863634169102
374,0.149646058679
375,0.979609310627
376,0.994017958641
377,0.532570421696
378,0.986600577831
379,0.995037257671
380,0.784540176392
381,0.666654467583
382,0.983483672142
383,0.999639749527
384,0.953605175018
385,0.963319242001
386,0.983756780624
387,0.655471861362
388,0.992905497551
389,0.98887604475
390,0.987909913063
391,0.819927215576
392,0.999142169952
393,0.976183593273
394,0.991646111012
395,0.950660049915
396,0.995238780975
397,0.994670808315
398,0.993580698967
399,0.991701304913
400,0.988561213017
401,0.993098199368
402,0.99254989624
403,0.988506793976
404,0.990494608879
405,0.999127089977
406,0.977534770966
407,0.963847994804
408,0.988123476505
409,0.978645086288
410,0.990041196346
411,0.998411655426
412,0.974006772041
413,0.958863437176
414,0.973213732243
415,0.992057144642
416,0.958956480026
417,0.989888012409
418,0.982914805412
419,0.991484701633
420,0.993337392807
421,0.998474657536
422,0.98665779829
423,0.967853486538
424,0.962650179863
425,0.989304661751
426,0.994662225246
427,0.99441409111
428,0.98617875576
429,0.982141494751
430,0.997577726841
431,0.988036513329
432,0.967647969723
433,0.989718556404
434,0.968777894974
435,0.989429891109
436,0.999548137188
437,0.986034452915
438,0.152604699135
439,0.983035862446
440,0.276077032089
441,0.981512546539
442,0.999226927757
443,0.993267655373
444,0.986532390118
445,0.950124144554
446,0.994382500648
447,0.956305444241
448,0.995953321457
449,0.986992001534
450,0.974121809006
451,0.955468475819
452,0.981856644154
453,0.990354537964
454,0.946308553219
455,0.978787839413
456,0.991874277592
457,0.994801998138
458,0.996832072735
459,0.996125876904
460,0.722012519836
461,0.903852581978
462,0.998037159443
463,0.995187163353
464,0.991596162319
465,0.982994675636
466,0.992898821831
467,0.23024636507
468,0.94936722517
469,0.995324194431
470,0.990594625473
471,0.998361170292
472,0.992458641529
473,0.995005786419
474,0.997000157833
475,0.987845122814
476,0.987131416798
477,0.99815517664
478,0.997271239758
479,0.993162870407
480,0.994005560875
481,0.994961500168
482,0.98744815588
483,0.996764779091
484,0.992927491665
485,0.995335280895
486,0.970610976219
487,0.978672266006
488,0.986808478832
489,0.991208314896
490,0.970610976219
491,0.996296465397
492,0.984912037849
493,0.95858502388
494,0.997610926628
495,0.988986492157
496,0.998562991619
497,0.991836845875
498,0.995546221733
499,0.995399534702
500,0.990593016148
501,0.978956997395
502,0.963390946388
503,0.980608105659
504,0.984549045563
505,0.992378950119
506,0.996657967567
507,0.988087177277
508,0.985906362534
509,0.979940116405
510,0.120524980128
511,0.983579218388
512,0.992203950882
513,0.987620174885
514,0.921535611153
515,0.9889934659
516,0.985990524292
517,0.99201887846
518,0.958086311817
519,0.990737617016
520,0.918819189072
521,0.992506444454
522,0.960141122341
523,0.991889059544
524,0.131077215075
525,0.793191552162
526,0.188209310174
527,0.990222215652
528,0.983791589737
529,0.976839363575
530,0.992520809174
531,0.988024175167
532,0.990432560444
533,0.989427149296
534,0.980686843395
535,0.996393740177
536,0.991914987564
537,0.998997271061
538,0.995259344578
539,0.988801598549
540,0.958047270775
